path,sha256,bytes,status,owner,source_inputs,license,tool_version
.gitignore,c893c2eb13333341a65d2959b2c1c34825b83375e8ff8c09b0cf18f12edba41d,2636,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/F9/03CT5GO4UARQ2KY661N6ER.uasset,28f66a9786f8d24af9da85ae188e679cc191c157b7253a120e231266dce5b412,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/FX/0EH4KRSJDXMEJYQNVJ8N4Y.uasset,c8864133dfce6a9b399be86cea435f66e91068e0bfa77b34e9589f91f47836ff,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/HA/LJ224KO7T5WDZO0DUUR00M.uasset,2a71f5452d6b5e87f2e73fe9b2b61d934a481b9c0ad68a9db1df0f5614fe516f,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/HL/V1SJ19KM4ZJOWXMEZG84LZ.uasset,0f54ba50baca0b6ea98100d8782fc5e5f3cd6250440947424e89e03aee8d583d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/JO/MVAJ9K11IMSIMTGRBXZAZX.uasset,9d62380854d65923fab7c145c3c14652c8bb53b264a427d5634a44989794fe68,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/K7/G2VIY0U1NIQMKD16ZQ2UKL.uasset,32bf7b1882eb875259ed2a270f025cbe53cad279dd98a39989383f6585c7e2b2,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/MR/VDVEI0R26CAQX8RJ9KK1HY.uasset,eaf28d32b109c938cd3edf7ab0588504c1684086535f652b4bf7cd62c569132c,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/NP/Z4GOONW9SBH4PZ2WSOGIPJ.uasset,e36602bcd6c681213b3f1656c57296111f3cbb6e3db65863bc977d1708fb8d36,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/NQ/4K7IL614DN9TRIYBLT5RWY.uasset,b14c9561708836c70b38fb56cf8434f766cb160fe6d516491c56a095c6a35bd7,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/R4/Q7XJF7WUGNBWK4EG9U5M6V.uasset,b001e993c55711ab742f8f23955ff4c932084fe09e8b62eb45039fcbf4456737,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/RO/BQNUVAFGGBXAXVTND1FUT9.uasset,5c1bf8a791f1f5148bed7e9cae013f43532f1e98ead737929c756c21388902c8,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/S7/07JY1YL3OT0NPMJHXBX4N7.uasset,fd613d8c49a67591e046443306d6c10886c465646b4bb922b9b8b890b11eabe3,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/T4/ZGVATWVPU2YJYF1I4HQY1P.uasset,6819bbe4ef47c42ada727bd25a669d91d3de10224051bc33367e3c25436a047f,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/UR/UL71ORIKN2QS4V3OXMCV6R.uasset,971cb93d7464479095384f0748367db0f752298b8566b1ebffbe9e4e2c2cd914,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/V3/RKOOZMLMET115SJSMA74P3.uasset,24f7b0c5cfb639d7799f35fa1145b36a4ecfd5c99cc454221cc623e6ee61aabb,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/W0/QYBM0FFU6SQLF8MV28RQS5.uasset,6ddc52d21bfc1f1c55ea562f96afddfee37021fede4ac38fc4e3fd89dfe8b8c9,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/C/YV/8VNIXKE5ACVF868PTH6NRC.uasset,08331a18d7f04740f4d2953d0998b66e37e4fc0f754cf623deaf96d6c9501951,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/0Y/HJB27L7OKNJL2C9XLNVKQR.uasset,112a2975472ed0fea6725e47a96806145770f7f94c2a8a01f73df68fd479f691,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/19/Z7ZKHGO32Z1CB14EDTSPLK.uasset,f447530188c32db9b17287213f882d71228afea48a6da783ca06b5c20129d8df,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/33/C7CFJHZDVI1YZOWYK72QO5.uasset,c8b46ffb6298624a1f242de66bda6f2abc55a68712e4194164e099ca0510f356,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/37/26PIUT0K828VKW6CLQAN89.uasset,6af060973265663e5163f22bba8deaac5edd66477ea3349d33af611a2c3ea566,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/3T/L2LTF775QRNOR1Q7ZX4JEE.uasset,19e36c829cf5fc4280367d5e0515745326ae1955d7d3219e54538d7f91fdd745,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/3U/PM2KR08F5K6R9CFLE9SK30.uasset,c41529d46c9d654af0d87bdbbd3bd76cbafc11a68824328091aa9a63c2ff236f,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/40/1OS7Q7LCIT3GMLQ951ETC5.uasset,f1241e1f3fe4b24c80638795d81af46a3a4f0d9c3daecf63585b0ef6f7be699a,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/7F/SBC7YL61TW2EL49HSITXGV.uasset,3e8285d07f112de6f444efbd3fbb77d2af09f98af9265d3e1cbe3c580af8f313,1249421,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/7S/KUNRT8368TZOU6MEVFNRRH.uasset,05cf018f00f10adffff31eca06a27d4fff933e32669ad50d27ad661672d7b352,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/7S/UW02D8WSOQBCE4JFRHG1YC.uasset,4960ffdd9450648ffc07f75bcef5fac185d0e2f2feca0939f21d6e8ff861b7e3,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/8B/OIFNHBWO4KWLR089BTHIM6.uasset,22eebb25df368b945d7f9fa2871805af0eb414bb4b5161376bc0615de78cc317,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/9P/KEZPHRQYJ7IFTE6MWVZSTA.uasset,df5a5d2014e2ebd137e2c2b93906d476a602b765a0bd9ea705a4ce7ee93c9f04,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/A9/A3QXSOJHEXZE0IRXLF3GG9.uasset,0893b68ea0705129368d473c5d7b7b23adba47d9d999cbbd30c8e0894fc313a1,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/AC/6HTXI58PMB2V01NV7U7X11.uasset,33021ad1a125f50d6df97c7fc5f7dd90dcced5a286d378f38a223bb2ebb76ac7,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/AH/1DRCP8H65EFX9TZTHUSHEI.uasset,41419aee0496a08dabec5aaa811afc99ef90158aee84e0c7942c68d9056e3080,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/CQ/GSE7AFBMU4ZN5RH84XNFA0.uasset,b268de806ff28898a39b496026dd3cffe50c23aecce66dc6a2f8db66ea599118,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/DQ/W48SMNGUOBSCSP2NSKTZ33.uasset,167ff4b8b3e5d340d2dec0f2006c4ce781d829a13ef0c979cb68d835c76344ea,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/GC/A20YBDQ0HJYGJYNX9I79LL.uasset,6b509bdc3b7185ec8306a6aa63215c32eed10f383bd0986903efc3281e240c42,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/GX/401EAAO7L9SQ3P3LBX6P4R.uasset,c0087ab0e54490ebf61c92a56f6deb437e50ad810927d7bd430d67013157968f,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/HL/SZYH0YX01SLF8GBSOKGMVQ.uasset,0f3fb448404835f2e34be5003602784b961723c41bc5c7bf19fc0814929a6abc,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/IU/DVY5UYJFJ95KT3152RD6YK.uasset,a3bfe81115ea97812a387892d1ab98bf834c704c533d1d371ce360b7e9678f6d,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/JP/JZSSGLZ86ON1X7PY2QL8IV.uasset,baba82497f434f218699d22f9e92abeabe7aad64051e00fddae9286b59227b25,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/JX/X924BVEWL0VTQIF2PKTQKA.uasset,005062ebb99916cce1d7f1a537fd9a65eab01ab82c1295d81a55a1684af7d56a,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/MF/L7ZYK2GSO1LUGNFFY4HS15.uasset,a64b8e09e5bc14f1c654e3c89e7beca8907e8086b30407f0efb302b37101e33d,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/NF/Q3WC24DCFBZDIA7LKSLQMD.uasset,ef099d93677390e1013194dc924380079a9ae35aa216740163b6f08c09075cb0,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/NK/XLAAZ70GIQEPEINUNKWTUB.uasset,2cdbf654c95ffdf6459bafa3b49ba0e86f594e933a204eb341bcb61d597e3112,4436,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/T2/AWVB0P0U0IPK120C8PCV18.uasset,5a124cf149ce28800b84d80b557636fc515fdc87e42e037134590b8f2a04bf87,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/US/H64W5ZMTOW30VWUZBF4D7W.uasset,a969cc0ba823e61165f1ef6b845894705338f00ef3204316a232e4a78f45353d,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/UW/A0N7RE1ZGANMDUG1H7I2WV.uasset,45093771728a95076a354df94a7c6c0420a95befbb5bfb103447cf423b531b6a,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/X9/KVZM1PF5KIYQJQWTQBHX44.uasset,3613e368e4a3d7b88b91c6487f8c9cbee83969c97c2a94145e77ed8388b49c69,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/Y8/9BYI70DVXVN9MFZG81CFTN.uasset,40233825bf60f57accd6aec6ff7d14b94ae0e337c6a4dcaa819f38e29b9c440b,4432,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/D/YG/JVOIBR15PHIADCEWHJR4Z4.uasset,645ce547e07a5c592d5f1fd7a20cd7b2aad6acd90c4e701da6d54a46af4ca0f6,4436,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/0A/3NX03DX8QDX0V5JT91NYKN.uasset,8020e1fafa0b470398400c2a2c28038fffeab74664af598b771d39916d8ea173,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/0E/16X2U9MTMP2TN74RO723KT.uasset,862c64a9aedd57f223bc61d241773347c67618ee13a854292541904177a2c6bb,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/2I/V47PAJCJ1V7HAPL0Z5O79U.uasset,801368359d5f54ba1dd90ab7fa5a2b2fa369aed02edb1b0d641abe91b85c48b1,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/34/S8FNP6H08GWUKLQW3MQASQ.uasset,5e7eeaea977aaa46c26d04274ac036b43c015d2cc5b01c95705b83dca836d956,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/3N/BUU09G5TG2J72ZSRZ22MW0.uasset,b5870081d12ba999ea40abfcb56d89951b7d249c11bfdefc10a06bbaae01734a,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/3U/YXQ0CY8WF44PDRF6J3GUKA.uasset,85e590651a9eba6dde37932484d5d065513de480591d402352393825969c5bd2,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
Content/__ExternalActors__/Canton/Provisional/Maps/L_Canton_WalledCity_PROVISIONAL/E/5I/7H0BCBGHBCGXPDL3YRY7BH.uasset,125663e7177d1995a89d217552b3922a68469c6079220268c5aea46b92173ed2,4434,Provisional technical; historical acceptance excluded,AuraProj terrain,ELEV-002; MAP-001; OSM-001; prototype contract; repository tooling,Project-authored; DTM CC BY 4.0; map public domain; OSM-derived overlay ODbL,UE 5.5.4 CL 40574608; pinned terrain Python environment
